# time         sensor    measurable   value
1393166084     6      1      0.0000
1393166095     1      0      1.2260
1393166095     2      0      1.8610
1393166095     6      0      236.0000
1393166095     6      1      0.0000
1393166106     1      0      1.2260
1393166106     2      0      1.8710
1393166106     6      0      236.0000
1393166106     6      1      0.0000
1393166117     1      0      0.7460
1393166117     2      0      1.8710
1393166117     6      0      236.0000
1393166117     6      1      0.0000
1393166128     1      0      0.7460
1393166128     2      0      1.8710
1393166128     6      0      236.0000
1393166128     6      1      0.0000
1393166139     1      0      0.7460
1393166139     2      0      1.8710
1393166139     6      0      236.0000
1393166139     6      1      0.0000
1393166150     1      0      0.7460
1393166150     2      0      1.8710
1393166150     6      0      236.0000
1393166150     6      1      0.0000
1393166161     1      0      0.9950
1393166161     2      0      1.9050
1393166161     6      0      236.0000
1393166161     6      1      0.0000
1393166172     1      0      0.7460
1393166172     2      0      1.9240
1393166172     6      0      236.0000
1393166172     6      1      0.0000
1393166183     1      0      1.2260
1393166183     2      0      1.9050
1393166183     6      0      236.0000
1393166183     6      1      0.0000
1393166194     1      0      1.2260
1393166194     2      0      1.9390
1393166194     6      0      236.0000
1393166194     6      1      0.0000
1393166205     1      0      1.2260
1393166205     2      0      1.9920
1393166205     6      0      236.0000
1393166205     6      1      0.0000
1393166216     1      0      1.2260
1393166216     2      0      2.1040
1393166216     6      0      236.0000
1393166216     6      1      0.0000
1393166227     1      0      1.2260
1393166227     2      0      2.1480
1393166227     6      0      236.0000
1393166227     6      1      0.0000
1393166238     1      0      1.2260
1393166238     2      0      2.1670
1393166238     6      0      236.0000
1393166238     6      1      0.0000
1393166249     1      0      1.2260
1393166249     2      0      2.2060
1393166249     6      0      236.0000
1393166249     6      1      0.0000
1393166260     1      0      1.2260
1393166260     2      0      2.3180
1393166260     6      0      236.0000
1393166260     6      1      0.0000
1393166271     1      0      1.2260
1393166271     2      0      2.3600
1393166271     6      0      236.0000
1393166271     6      1      0.0000
1393166282     1      0      1.2260
1393166282     2      0      2.3790
1393166282     6      0      236.0000
1393166282     6      1      0.0000
1393166293     1      0      1.2260
1393166293     2      0      2.4650
1393166293     6      0      236.0000
1393166293     6      1      0.0000
1393166304     1      0      1.2260
1393166304     2      0      2.4310
1393166304     6      0      236.0000
1393166304     6      1      0.0000
1393166315     1      0      1.2260
1393166315     2      0      2.3130
1393166315     6      0      236.0000
1393166315     6      1      0.0000
1393166326     1      0      1.2260
1393166326     2      0      2.2190
1393166326     6      0      236.0000
1393166326     6      1      0.0000
1393166337     1      0      1.2260
1393166337     2      0      2.2400
1393166337     6      0      236.0000
1393166337     6      1      0.0000
1393166348     1      0      1.2260
1393166348     2      0      2.3710
1393166348     6      0      236.0000
1393166348     6      1      0.0000
1393166359     1      0      0.9950
1393166359     2      0      2.3710
1393166359     6      0      236.0000
1393166359     6      1      0.0000
1393166370     1      0      1.2260
1393166370     2      0      2.2790
1393166370     6      0      236.0000
1393166370     6      1      0.0000
1393166381     1      0      1.2260
1393166381     2      0      2.3130
1393166381     6      0      236.0000
1393166381     6      1      0.0000
1393166392     1      0      0.7460
1393166392     2      0      2.2140
1393166392     6      0      236.0000
1393166392     6      1      0.0000
1393166403     1      0      1.2260
1393166403     2      0      2.3130
1393166403     6      0      236.0000
1393166403     6      1      0.0000
1393166414     1      0      1.2260
1393166414     2      0      2.3180
1393166414     6      0      236.0000
1393166414     6      1      0.0000
1393166425     1      0      1.2260
1393166425     2      0      2.3180
1393166425     6      0      236.0000
1393166425     6      1      0.0000
1393166436     1      0      1.2260
1393166436     2      0      2.3790
1393166436     6      0      236.0000
1393166436     6      1      0.0000
1393166447     1      0      1.7060
1393166447     2      0      2.3970
1393166447     6      0      236.0000
1393166447     6      1      0.0000
1393166458     1      0      1.4570
1393166458     2      0      2.3790
1393166458     6      0      236.0000
1393166458     6      1      0.0000
1393166469     1      0      1.7060
1393166469     2      0      2.4650
1393166469     6      0      236.0000
1393166469     6      1      0.0000
1393166480     1      0      1.2260
1393166480     2      0      2.3520
1393166480     6      0      236.0000
1393166480     6      1      0.0000
1393166491     1      0      1.2260
1393166491     2      0      2.3790
1393166491     6      0      236.0000
1393166491     6      1      0.0000
1393166502     1      0      1.2260
1393166502     2      0      2.3600
1393166502     6      0      236.0000
1393166502     6      1      0.0000
1393166513     1      0      1.2260
1393166513     2      0      2.2190
1393166513     6      0      236.0000
1393166513     6      1      0.0000
1393166524     1      0      1.2260
1393166524     2      0      2.2010
1393166524     6      0      236.0000
1393166524     6      1      0.0000
1393166535     1      0      1.2260
1393166535     2      0      2.2060
1393166535     6      0      236.0000
1393166535     6      1      0.0000
1393166546     1      0      1.2260
1393166546     2      0      2.1480
1393166546     6      0      236.0000
1393166546     6      1      0.0000
1393166557     1      0      1.2260
1393166557     2      0      2.2190
1393166557     6      0      236.0000
1393166557     6      1      0.0000
1393166568     1      0      0.9950
1393166568     2      0      2.2010
1393166568     6      0      236.0000
1393166568     6      1      0.0000
1393166579     1      0      0.7460
1393166579     2      0      2.2060
1393166579     6      0      236.0000
1393166579     6      1      0.0000
1393166590     1      0      1.2260
1393166590     2      0      2.2010
1393166590     6      0      236.0000
1393166590     6      1      0.0000
1393166601     1      0      1.2260
1393166601     2      0      2.3710
1393166601     6      0      236.0000
1393166601     6      1      0.0000
1393166612     1      0      1.7060
1393166612     2      0      2.3710
1393166612     6      0      236.0000
1393166612     6      1      0.0000
1393166623     1      0      1.2260
1393166623     2      0      2.3600
1393166623     6      0      236.0000
1393166623     6      1      0.0000
1393166634     1      0      1.2260
1393166634     2      0      2.3520
1393166634     6      0      236.0000
1393166634     6      1      0.0000
1393166645     1      0      1.2260
1393166645     2      0      2.2190
1393166645     6      0      236.0000
1393166645     6      1      0.0000
1393166656     1      0      1.2260
1393166656     2      0      2.2220
1393166656     6      0      236.0000
1393166656     6      1      0.0000
1393166667     1      0      0.9950
1393166667     2      0      2.2060
1393166667     6      0      236.0000
1393166667     6      1      0.0000
1393166678     1      0      0.7460
1393166678     2      0      2.1480
1393166678     6      0      236.0000
1393166678     6      1      0.0000
1393166689     1      0      0.7460
1393166689     2      0      1.9920
1393166689     6      0      236.0000
1393166689     6      1      0.0000
1393166700     1      0      0.9950
1393166700     2      0      2.0780
1393166700     6      0      236.0000
1393166700     6      1      0.0000
1393166711     1      0      1.2260
1393166711     2      0      2.0780
1393166711     6      0      236.0000
1393166711     6      1      0.0000
1393166722     1      0      0.7460
1393166722     2      0      1.9390
1393166722     6      0      236.0000
1393166722     6      1      0.0000
1393166733     1      0      0.7460
1393166733     2      0      1.9390
1393166733     6      0      236.0000
1393166733     6      1      0.0000
1393166744     1      0      0.7460
1393166744     2      0      1.9050
1393166744     6      0      236.0000
1393166744     6      1      0.0000
1393166755     1      0      0.7460
1393166755     2      0      1.9050
1393166755     6      0      236.0000
1393166755     6      1      0.0000
1393166766     1      0      0.7460
1393166766     2      0      1.8870
1393166766     6      0      236.0000
1393166766     6      1      0.0000
1393166777     1      0      0.7460
1393166777     2      0      1.8610
1393166777     6      0      236.0000
1393166777     6      1      0.0000
1393166788     1      0      0.7460
1393166788     2      0      1.9240
1393166788     6      0      236.0000
1393166788     6      1      0.0000
1393166799     1      0      0.7460
1393166799     2      0      1.9050
1393166799     6      0      236.0000
1393166799     6      1      0.0000
1393166810     1      0      0.7460
1393166810     2      0      1.9240
1393166810     6      0      236.0000
1393166810     6      1      0.0000
1393166821     1      0      0.7460
1393166821     2      0      1.9390
1393166821     6      0      236.0000
1393166821     6      1      0.0000
1393166832     1      0      0.5140
1393166832     2      0      1.8870
1393166832     6      0      236.0000
1393166832     6      1      0.0000
1393166843     1      0      0.7460
1393166843     2      0      1.9240
1393166843     6      0      236.0000
1393166843     6      1      0.0000
1393166854     1      0      0.7460
1393166854     2      0      1.9580
1393166854     6      0      236.0000
1393166854     6      1      0.0000
1393166865     1      0      0.7460
1393166865     2      0      1.9390
1393166865     6      0      236.0000
1393166865     6      1      0.0000
1393166876     1      0      0.7460
1393166876     2      0      2.0360
1393166876     6      0      236.0000
1393166876     6      1      0.0000
1393166887     1      0      0.9950
1393166887     2      0      2.1480
1393166887     6      0      236.0000
1393166887     6      1      0.0000
1393166898     1      0      0.7460
1393166898     2      0      2.1750
1393166898     6      0      236.0000
1393166898     6      1      0.0000
1393166909     1      0      1.2260
1393166909     2      0      2.2060
1393166909     6      0      236.0000
1393166909     6      1      0.0000
1393166920     1      0      1.2260
1393166920     2      0      2.2060
1393166920     6      0      236.0000
1393166920     6      1      0.0000
1393166931     1      0      1.2260
1393166931     2      0      2.2190
1393166931     6      0      236.0000
1393166931     6      1      0.0000
1393166942     1      0      1.7060
1393166942     2      0      2.3790
1393166942     6      0      236.0000
1393166942     6      1      0.0000
1393166953     1      0      1.2260
1393166953     2      0      2.4490
1393166953     6      0      236.0000
1393166953     6      1      0.0000
1393166964     1      0      1.2260
1393166964     2      0      2.4650
1393166964     6      0      236.0000
1393166964     6      1      0.0000
1393166975     1      0      1.2260
1393166975     2      0      2.5010
1393166975     6      0      236.0000
1393166975     6      1      0.0000
1393166986     1      0      1.7060
1393166986     2      0      2.8600
1393166986     6      0      236.0000
1393166986     6      1      0.0000
1393166997     1      0      1.7060
1393166997     2      0      2.8470
1393166997     6      0      236.0000
1393166997     6      1      0.0000
1393167008     1      0      1.7060
1393167008     2      0      2.8210
1393167008     6      0      236.0000
1393167008     6      1      0.0000
1393167019     1      0      1.7060
1393167019     2      0      2.8910
1393167019     6      0      236.0000
1393167019     6      1      0.0000
1393167030     1      0      1.7060
1393167030     2      0      2.9090
1393167030     6      0      236.0000
1393167030     6      1      0.0000
1393167041     1      0      1.7060
1393167041     2      0      2.9960
1393167041     6      0      236.0000
1393167041     6      1      0.0000
1393167052     1      0      1.7060
1393167052     2      0      3.1680
1393167052     6      0      236.0000
1393167052     6      1      0.0000
1393167063     1      0      2.1690
1393167063     2      0      3.1680
1393167063     6      0      236.0000
1393167063     6      1      0.0000
1393167074     1      0      2.4000
1393167074     2      0      3.1600
1393167074     6      0      236.0000
1393167074     6      1      0.0000
1393167085     1      0      1.7060
1393167085     2      0      3.2570
1393167085     6      0      236.0000
1393167085     6      1      0.0000
1393167096     1      0      2.1690
1393167096     2      0      3.2990
1393167096     6      0      236.0000
1393167096     6      1      0.0000
1393167107     1      0      2.1690
1393167107     2      0      3.1680
1393167107     6      0      236.0000
1393167107     6      1      0.0000
1393167118     1      0      2.1690
1393167118     2      0      3.1870
1393167118     6      0      236.0000
1393167118     6      1      0.0000
1393167129     1      0      2.1690
1393167129     2      0      3.1680
1393167129     6      0      236.0000
1393167129     6      1      0.0000
1393167140     1      0      2.1690
1393167140     2      0      3.1530
1393167140     6      0      236.0000
1393167140     6      1      0.0000
1393167151     1      0      1.7060
1393167151     2      0      3.1260
1393167151     6      0      236.0000
1393167151     6      1      0.0000
1393167162     1      0      1.7060
1393167162     2      0      3.2570
1393167162     6      0      236.0000
1393167162     6      1      0.0000
1393167173     1      0      1.7060
1393167173     2      0      3.2570
1393167173     6      0      236.0000
1393167173     6      1      0.0000
1393167184     1      0      1.7060
1393167184     2      0      3.2210
1393167184     6      0      236.0000
1393167184     6      1      0.0000
1393167195     1      0      1.9380
1393167195     2      0      3.2730
1393167195     6      0      236.0000
1393167195     6      1      0.0000
1393167206     1      0      1.7060
1393167206     2      0      3.1530
1393167206     6      0      236.0000
1393167206     6      1      0.0000
1393167217     1      0      2.1690
1393167217     2      0      3.2570
1393167217     6      0      236.0000
1393167217     6      1      0.0000
1393167228     1      0      2.1690
1393167228     2      0      3.2260
1393167228     6      0      236.0000
1393167228     6      1      0.0000
1393167239     1      0      2.1690
1393167239     2      0      3.1080
1393167239     6      0      236.0000
1393167239     6      1      0.0000
1393167250     1      0      2.1690
1393167250     2      0      3.2570
1393167250     6      0      236.0000
1393167250     6      1      0.0000
1393167261     1      0      1.7060
1393167261     2      0      3.1680
1393167261     6      0      236.0000
1393167261     6      1      0.0000
1393167272     1      0      1.7060
1393167272     2      0      3.1680
1393167272     6      0      236.0000
1393167272     6      1      0.0000
1393167283     1      0      1.7060
1393167283     2      0      3.0300
1393167283     6      0      236.0000
1393167283     6      1      0.0000
1393167294     1      0      1.7060
1393167294     2      0      3.1340
1393167294     6      0      236.0000
1393167294     6      1      0.0000
1393167305     1      0      1.7060
1393167305     2      0      3.1680
1393167305     6      0      236.0000
1393167305     6      1      0.0000
1393167316     1      0      1.7060
1393167316     2      0      3.1340
1393167316     6      0      236.0000
1393167316     6      1      0.0000
1393167327     1      0      1.7060
1393167327     2      0      3.2730
1393167327     6      0      236.0000
1393167327     6      1      0.0000
1393167338     1      0      1.9380
1393167338     2      0      3.2730
1393167338     6      0      236.0000
1393167338     6      1      0.0000
1393167349     1      0      1.7060
1393167349     2      0      3.2730
1393167349     6      0      236.0000
1393167349     6      1      0.0000
1393167360     1      0      1.7060
1393167360     2      0      3.3960
1393167360     6      0      236.0000
1393167360     6      1      0.0000
1393167371     1      0      2.1690
1393167371     2      0      3.4480
1393167371     6      0      236.0000
1393167371     6      1      0.0000
1393167382     1      0      2.6500
1393167382     2      0      3.5420
1393167382     6      0      236.0000
1393167382     6      1      0.0000
1393167393     1      0      2.4000
1393167393     2      0      3.7440
1393167393     6      0      236.0000
1393167393     6      1      0.0000
1393167404     1      0      2.1690
1393167404     2      0      3.6910
1393167404     6      0      236.0000
1393167404     6      1      0.0000
1393167415     1      0      2.1690
1393167415     2      0      3.6550
1393167415     6      0      236.0000
1393167415     6      1      0.0000
1393167426     1      0      2.1690
1393167426     2      0      3.5530
1393167426     6      0      236.0000
1393167426     6      1      0.0000
1393167437     1      0      2.4000
1393167437     2      0      3.4480
1393167437     6      0      236.0000
1393167437     6      1      0.0000
1393167448     1      0      2.6500
1393167448     2      0      3.4480
1393167448     6      0      236.0000
1393167448     6      1      0.0000
1393167459     1      0      2.1690
1393167459     2      0      3.5340
1393167459     6      0      236.0000
1393167459     6      1      0.0000
1393167470     1      0      2.1690
1393167470     2      0      3.5530
1393167470     6      0      236.0000
1393167470     6      1      0.0000
1393167481     1      0      2.1690
1393167481     2      0      3.4480
1393167481     6      0      236.0000
1393167481     6      1      0.0000
1393167492     1      0      2.1690
1393167492     2      0      3.4480
1393167492     6      0      236.0000
1393167492     6      1      0.0000
1393167503     1      0      2.1690
1393167503     2      0      3.4120
1393167503     6      0      236.0000
1393167503     6      1      0.0000
1393167514     1      0      2.6500
1393167514     2      0      3.4120
1393167514     6      0      236.0000
1393167514     6      1      0.0000
1393167525     1      0      2.1690
1393167525     2      0      3.2650
1393167525     6      0      236.0000
1393167525     6      1      0.0000
1393167536     1      0      2.1690
1393167536     2      0      3.2210
1393167536     6      0      236.0000
1393167536     6      1      0.0000
1393167547     1      0      1.7060
1393167547     2      0      3.2650
1393167547     6      0      236.0000
1393167547     6      1      0.0000
1393167558     1      0      2.1690
1393167558     2      0      3.2600
1393167558     6      0      236.0000
1393167558     6      1      0.0000
1393167569     1      0      1.7060
1393167569     2      0      3.1340
1393167569     6      0      236.0000
1393167569     6      1      0.0000
1393167580     1      0      1.7060
1393167580     2      0      3.1680
1393167580     6      0      236.0000
1393167580     6      1      0.0000
1393167591     1      0      2.1690
1393167591     2      0      3.0900
1393167591     6      0      236.0000
1393167591     6      1      0.0000
1393167602     1      0      2.1690
1393167602     2      0      3.1260
1393167602     6      0      236.0000
1393167602     6      1      0.0000
1393167613     1      0      2.1690
1393167613     2      0      3.2050
1393167613     6      0      236.0000
1393167613     6      1      0.0000
1393167624     1      0      2.1690
1393167624     2      0      3.2650
1393167624     6      0      236.0000
1393167624     6      1      0.0000
1393167635     1      0      2.1690
1393167635     2      0      3.3590
1393167635     6      0      236.0000
1393167635     6      1      0.0000
1393167646     1      0      2.4000
1393167646     2      0      3.4480
1393167646     6      0      236.0000
1393167646     6      1      0.0000
1393167657     1      0      2.1690
1393167657     2      0      3.4300
1393167657     6      0      236.0000
1393167657     6      1      0.0000
1393167668     1      0      2.1690
1393167668     2      0      3.4480
1393167668     6      0      236.0000
1393167668     6      1      0.0000
1393167679     1      0      2.1690
1393167679     2      0      3.4480
1393167679     6      0      236.0000
1393167679     6      1      0.0000
1393167690     1      0      2.1690
1393167690     2      0      3.4480
1393167690     6      0      236.0000
1393167690     6      1      0.0000
1393167701     1      0      2.1690
1393167701     2      0      3.5340
1393167701     6      0      236.0000
1393167701     6      1      0.0000
1393167712     1      0      2.1690
1393167712     2      0      3.4480
1393167712     6      0      236.0000
1393167712     6      1      0.0000
1393167723     1      0      2.1690
1393167723     2      0      3.4480
1393167723     6      0      236.0000
1393167723     6      1      0.0000
1393167734     1      0      2.1690
1393167734     2      0      3.4380
1393167734     6      0      236.0000
1393167734     6      1      0.0000
1393167745     1      0      1.7060
1393167745     2      0      3.5160
1393167745     6      0      236.0000
1393167745     6      1      0.0000
1393167756     1      0      1.9380
1393167756     2      0      3.2650
1393167756     6      0      236.0000
1393167756     6      1      0.0000
1393167767     1      0      1.7060
1393167767     2      0      3.2650
1393167767     6      0      236.0000
1393167767     6      1      0.0000
1393167778     1      0      2.1690
1393167778     2      0      3.2600
1393167778     6      0      236.0000
1393167778     6      1      0.0000
1393167789     1      0      1.7060
1393167789     2      0      3.2650
1393167789     6      0      236.0000
1393167789     6      1      0.0000
1393167800     1      0      2.6500
1393167800     2      0      3.4480
1393167800     6      0      236.0000
1393167800     6      1      0.0000
1393167811     1      0      2.1690
1393167811     2      0      3.3780
1393167811     6      0      236.0000
1393167811     6      1      0.0000
1393167822     1      0      2.1690
1393167822     2      0      3.3960
1393167822     6      0      236.0000
1393167822     6      1      0.0000
1393167833     1      0      2.4000
1393167833     2      0      3.4480
1393167833     6      0      236.0000
1393167833     6      1      0.0000
1393167844     1      0      2.6500
1393167844     2      0      3.4480
1393167844     6      0      236.0000
1393167844     6      1      0.0000
1393167855     1      0      2.1690
1393167855     2      0      3.4480
1393167855     6      0      236.0000
1393167855     6      1      0.0000
1393167866     1      0      2.1690
1393167866     2      0      3.3960
1393167866     6      0      236.0000
1393167866     6      1      0.0000
1393167877     1      0      2.1690
1393167877     2      0      3.5000
1393167877     6      0      236.0000
1393167877     6      1      0.0000
1393167888     1      0      2.6500
1393167888     2      0      3.4120
1393167888     6      0      236.0000
1393167888     6      1      0.0000
1393167899     1      0      2.6500
1393167899     2      0      3.4120
1393167899     6      0      236.0000
1393167899     6      1      0.0000
1393167910     1      0      2.1690
1393167910     2      0      3.4480
1393167910     6      0      236.0000
1393167910     6      1      0.0000
1393167921     1      0      2.6500
1393167921     2      0      3.2650
1393167921     6      0      236.0000
1393167921     6      1      0.0000
1393167932     1      0      2.1690
1393167932     2      0      3.3700
1393167932     6      0      236.0000
1393167932     6      1      0.0000
1393167943     1      0      2.4000
1393167943     2      0      3.2830
1393167943     6      0      236.0000
1393167943     6      1      0.0000
1393167954     1      0      2.6500
1393167954     2      0      3.4300
1393167954     6      0      236.0000
1393167954     6      1      0.0000
1393167965     1      0      2.6500
1393167965     2      0      3.5000
1393167965     6      0      236.0000
1393167965     6      1      0.0000
1393167976     1      0      2.6500
1393167976     2      0      3.5420
1393167976     6      0      236.0000
1393167976     6      1      0.0000
1393167987     1      0      2.6500
1393167987     2      0      3.4480
1393167987     6      0      236.0000
1393167987     6      1      0.0000
1393167998     1      0      2.6500
1393167998     2      0      3.2830
1393167998     6      0      236.0000
1393167998     6      1      0.0000
1393168009     1      0      2.1690
1393168009     2      0      3.2600
1393168009     6      0      236.0000
1393168009     6      1      0.0000
1393168020     1      0      2.4000
1393168020     2      0      3.1340
1393168020     6      0      236.0000
1393168020     6      1      0.0000
1393168031     1      0      2.1690
1393168031     2      0      3.1530
1393168031     6      0      236.0000
1393168031     6      1      0.0000
1393168042     1      0      2.6500
1393168042     2      0      3.1340
1393168042     6      0      236.0000
1393168042     6      1      0.0000
1393168053     1      0      2.1690
1393168053     2      0      3.0900
1393168053     6      0      236.0000
1393168053     6      1      0.0000
1393168064     1      0      1.9380
1393168064     2      0      3.1160
1393168064     6      0      236.0000
1393168064     6      1      0.0000
1393168075     1      0      2.1690
1393168075     2      0      3.2600
1393168075     6      0      236.0000
1393168075     6      1      0.0000
1393168086     1      0      2.1690
1393168086     2      0      3.4480
1393168086     6      0      236.0000
1393168086     6      1      0.0000
1393168097     1      0      2.1690
1393168097     2      0      3.4300
1393168097     6      0      236.0000
1393168097     6      1      0.0000
1393168108     1      0      2.1690
1393168108     2      0      3.4120
1393168108     6      0      236.0000
1393168108     6      1      0.0000
1393168119     1      0      1.9380
1393168119     2      0      3.3700
1393168119     6      0      236.0000
1393168119     6      1      0.0000
1393168130     1      0      2.6500
1393168130     2      0      3.3960
1393168130     6      0      236.0000
1393168130     6      1      0.0000
1393168141     1      0      2.4000
1393168141     2      0      3.4480
1393168141     6      0      236.0000
1393168141     6      1      0.0000
1393168152     1      0      2.1690
1393168152     2      0      3.4480
1393168152     6      0      236.0000
1393168152     6      1      0.0000
1393168163     1      0      2.1690
1393168163     2      0      3.3850
1393168163     6      0      236.0000
1393168163     6      1      0.0000
1393168174     1      0      2.1690
1393168174     2      0      3.3960
1393168174     6      0      236.0000
1393168174     6      1      0.0000
1393168185     1      0      2.1690
1393168185     2      0      3.4480
1393168185     6      0      236.0000
1393168185     6      1      0.0000
1393168196     1      0      2.6500
1393168196     2      0      3.4480
1393168196     6      0      236.0000
1393168196     6      1      0.0000
1393168207     1      0      2.1690
1393168207     2      0      3.2730
1393168207     6      0      236.0000
1393168207     6      1      0.0000
1393168218     1      0      2.1690
1393168218     2      0      3.2830
1393168218     6      0      236.0000
1393168218     6      1      0.0000
1393168229     1      0      1.7060
1393168229     2      0      3.2990
1393168229     6      0      236.0000
1393168229     6      1      0.0000
1393168240     1      0      2.1690
1393168240     2      0      3.3700
1393168240     6      0      236.0000
1393168240     6      1      0.0000
1393168251     1      0      2.1690
1393168251     2      0      3.2650
1393168251     6      0      236.0000
1393168251     6      1      0.0000
1393168262     1      0      2.1690
1393168262     2      0      3.1680
1393168262     6      0      236.0000
1393168262     6      1      0.0000
1393168273     1      0      1.7060
1393168273     2      0      3.2650
1393168273     6      0      236.0000
1393168273     6      1      0.0000
1393168284     1      0      1.7060
1393168284     2      0      3.2570
1393168284     6      0      236.0000
1393168284     6      1      0.0000
1393168295     1      0      2.6500
1393168295     2      0      3.1340
1393168295     6      0      236.0000
1393168295     6      1      0.0000
1393168306     1      0      2.1690
1393168306     2      0      3.1680
1393168306     6      0      236.0000
1393168306     6      1      0.0000
1393168317     1      0      1.7060
1393168317     2      0      3.1680
1393168317     6      0      236.0000
1393168317     6      1      0.0000
1393168328     1      0      1.7060
1393168328     2      0      3.1680
1393168328     6      0      236.0000
1393168328     6      1      0.0000
1393168339     1      0      2.1690
1393168339     2      0      3.1680
1393168339     6      0      236.0000
1393168339     6      1      0.0000
1393168350     1      0      2.1690
1393168350     2      0      3.1680
1393168350     6      0      236.0000
1393168350     6      1      0.0000
1393168361     1      0      1.9380
1393168361     2      0      3.1680
1393168361     6      0      236.0000
1393168361     6      1      0.0000
1393168372     1      0      1.7060
1393168372     2      0      3.1340
1393168372     6      0      236.0000
1393168372     6      1      0.0000
1393168383     1      0      2.1690
1393168383     2      0      3.0040
1393168383     6      0      236.0000
1393168383     6      1      0.0000
1393168394     1      0      1.9380
1393168394     2      0      2.9960
1393168394     6      0      236.0000
1393168394     6      1      0.0000
1393168405     1      0      1.7060
1393168405     2      0      2.9430
1393168405     6      0      236.0000
1393168405     6      1      0.0000
1393168416     1      0      1.7060
1393168416     2      0      2.8130
1393168416     6      0      236.0000
1393168416     6      1      0.0000
1393168427     1      0      1.7060
1393168427     2      0      2.8470
1393168427     6      0      236.0000
1393168427     6      1      0.0000
1393168438     1      0      1.7060
1393168438     2      0      2.8730
1393168438     6      0      236.0000
1393168438     6      1      0.0000
1393168449     1      0      1.9380
1393168449     2      0      2.8910
1393168449     6      0      236.0000
1393168449     6      1      0.0000
1393168460     1      0      1.7060
1393168460     2      0      2.8470
1393168460     6      0      236.0000
1393168460     6      1      0.0000
1393168471     1      0      1.7060
1393168471     2      0      2.8130
1393168471     6      0      236.0000
1393168471     6      1      0.0000
1393168482     1      0      1.7060
1393168482     2      0      2.7580
1393168482     6      0      236.0000
1393168482     6      1      0.0000
1393168493     1      0      1.7060
1393168493     2      0      2.5170
1393168493     6      0      236.0000
1393168493     6      1      0.0000
1393168504     1      0      1.2260
1393168504     2      0      2.4650
1393168504     6      0      236.0000
1393168504     6      1      0.0000
1393168515     1      0      1.2260
1393168515     2      0      2.3970
1393168515     6      0      236.0000
1393168515     6      1      0.0000
1393168526     1      0      1.2260
1393168526     2      0      2.3600
1393168526     6      0      236.0000
1393168526     6      1      0.0000
1393168537     1      0      1.7060
1393168537     2      0      2.4490
1393168537     6      0      236.0000
1393168537     6      1      0.0000
1393168548     1      0      1.2260
1393168548     2      0      2.3520
1393168548     6      0      236.0000
1393168548     6      1      0.0000
1393168559     1      0      1.2260
1393168559     2      0      2.3210
1393168559     6      0      236.0000
1393168559     6      1      0.0000
1393168570     1      0      1.2260
1393168570     2      0      2.3710
1393168570     6      0      236.0000
1393168570     6      1      0.0000
1393168581     1      0      1.7060
1393168581     2      0      2.2790
1393168581     6      0      236.0000
1393168581     6      1      0.0000
1393168592     1      0      0.9950
1393168592     2      0      2.2010
1393168592     6      0      236.0000
1393168592     6      1      0.0000
1393168603     1      0      0.7460
1393168603     2      0      1.9580
1393168603     6      0      236.0000
1393168603     6      1      0.0000
1393168614     1      0      0.7460
1393168614     2      0      1.9390
1393168614     6      0      236.0000
1393168614     6      1      0.0000
1393168625     1      0      0.9950
1393168625     2      0      1.9310
1393168625     6      0      236.0000
1393168625     6      1      0.0000
1393168636     1      0      0.7460
1393168636     2      0      1.9760
1393168636     6      0      236.0000
1393168636     6      1      0.0000
1393168647     1      0      0.9950
1393168647     2      0      1.9310
1393168647     6      0      236.0000
1393168647     6      1      0.0000
1393168658     1      0      1.2260
1393168658     2      0      1.9760
1393168658     6      0      236.0000
1393168658     6      1      0.0000
1393168669     1      0      0.9950
1393168669     2      0      1.9760
1393168669     6      0      236.0000
1393168669     6      1      0.0000
1393168680     1      0      1.2260
1393168680     2      0      2.0780
1393168680     6      0      236.0000
1393168680     6      1      0.0000
1393168691     1      0      0.7460
1393168691     2      0      1.9920
1393168691     6      0      236.0000
1393168691     6      1      0.0000
1393168702     1      0      1.2260
1393168702     2      0      1.9580
1393168702     6      0      236.0000
1393168702     6      1      0.0000
1393168713     1      0      0.7460
1393168713     2      0      2.0260
1393168713     6      0      236.0000
1393168713     6      1      0.0000
1393168724     1      0      0.9950
1393168724     2      0      1.9580
1393168724     6      0      236.0000
1393168724     6      1      0.0000
1393168735     1      0      0.7460
1393168735     2      0      1.9580
1393168735     6      0      236.0000
1393168735     6      1      0.0000
1393168746     1      0      0.7460
1393168746     2      0      1.9240
1393168746     6      0      236.0000
1393168746     6      1      0.0000
1393168757     1      0      0.7460
1393168757     2      0      1.8710
1393168757     6      0      236.0000
1393168757     6      1      0.0000
1393168768     1      0      0.5140
1393168768     2      0      1.7670
1393168768     6      0      236.0000
1393168768     6      1      0.0000
1393168779     1      0      0.7460
1393168779     2      0      1.7560
1393168779     6      0      236.0000
1393168779     6      1      0.0000
1393168790     1      0      0.5140
1393168790     2      0      2.4650
1393168790     6      0      236.0000
1393168790     6      1      0.0000
1393168801     1      0      0.7460
1393168801     2      0      1.7930
1393168801     6      0      236.0000
1393168801     6      1      0.0000
1393168812     1      0      0.7460
1393168812     2      0      1.7930
1393168812     6      0      236.0000
1393168812     6      1      0.0000
1393168823     1      0      0.7460
1393168823     2      0      1.7880
1393168823     6      0      236.0000
1393168823     6      1      0.0000
1393168834     1      0      0.5140
1393168834     2      0      1.7690
